"id","advice","adviceLastChangedAt","bonus","bonusLastChangedAt","endReason","endReasonLastChangedAt","ended","endedLastChangedAt","exitStep","exitStepLastChangedAt","exitSurvey","exitSurveyLastChangedAt","gameID","gameIDLastChangedAt","intro","introLastChangedAt","introDone","introDoneLastChangedAt","participantID","participantIDLastChangedAt","participantIdentifier","participantIdentifierLastChangedAt","treatment","treatmentLastChangedAt","treatmentName","treatmentNameLastChangedAt","urlParams","urlParamsLastChangedAt","writtenPlan","writtenPlanLastChangedAt","exitStepDone","exitStepDoneLastChangedAt"
"01KG2J0PGHC53MW7CNWYG97PGB","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T15:03:49.851841832Z",305,"2026-01-28T15:09:36.298348218Z","","","game ended","2026-01-28T15:09:47.826216613Z",1,"2026-01-28T15:10:46.140796403Z","{""adviceFollowed"":""No, we both work together so we will eran the bonus. "",""partnerAdvice"":"""",""feedback"":""Very nice.""}","2026-01-28T15:10:46.150567493Z","01KG2HACERQ5WQB3F9G5CB2P9Q","2026-01-28T15:03:24.404023492Z",3,"2026-01-28T15:03:49.859838008Z","true","2026-01-28T15:04:28.704972146Z","01KG2J0NWHF0YJAGAP8ZJF140B","2026-01-28T15:02:12.241291084Z","6903611bea75157b8b49622d","2026-01-28T15:02:12.241291084Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-28T15:02:12.254772223Z","CG_selfish","2026-01-28T15:02:12.254772223Z","{""PROLIFIC_PID"":""6903611bea75157b8b49622d"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a249b24faa07cd808e11b""}","2026-01-28T15:02:12.671523355Z","{""plan"":""My plan is to avoid collisions by not choosing the same spot as my partner. I will aim to coordinate on parking in different spots of the same color, preferably C and D, to maximize the bonus and total MU. If coordination is unclear, I will prioritize higher-value spots to maximize earnings.""}","2026-01-28T15:04:28.696743059Z",NA,NA
"01KG2F4WFM453QYNS9018F58EC","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:13:54.875684749Z",130,"2026-01-28T14:19:29.302141992Z","","","game ended","2026-01-28T14:19:47.955568208Z",1,"2026-01-28T14:20:20.454294128Z","{""adviceFollowed"":"""",""partnerAdvice"":""I expect my partner received advice to select C."",""feedback"":""""}","2026-01-28T14:20:20.435578589Z","01KG2EWQHS78HPYFKME7C0A742","2026-01-28T14:14:58.678553786Z",3,"2026-01-28T14:13:54.877388478Z","true","2026-01-28T14:15:07.226777406Z","01KG2F4W63EJEYZ2Q209AZMJEM","2026-01-28T14:12:03.701699887Z","5bb7af73dd840f0001d85935","2026-01-28T14:12:03.701699887Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:12:03.70667047Z","noCG_cooperate","2026-01-28T14:12:03.70667047Z","{""PROLIFIC_PID"":""5bb7af73dd840f0001d85935"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a1914a28f3bedece91881""}","2026-01-28T14:12:03.882460122Z","{""plan"":""I plan to select spot B because I do not expect my partner to select it. This will give an attractive bonus. ""}","2026-01-28T14:15:07.208525459Z",NA,NA
"01KG2F4WNV3ZYV0E9JFC9QFAK8","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:13:35.345892249Z",260,"2026-01-28T14:16:24.515560734Z","","","game ended","2026-01-28T14:16:33.72196332Z",1,"2026-01-28T14:17:00.545169494Z","{""adviceFollowed"":"""",""partnerAdvice"":""I think they might have received the same advice, which is to aim for the most fair choice for the both of us."",""feedback"":""""}","2026-01-28T14:17:00.543998925Z","01KG2EWQ9TM473B15S6K7315FV","2026-01-28T14:14:05.060189062Z",3,"2026-01-28T14:13:35.3463725Z","true","2026-01-28T14:14:33.834075688Z","01KG2F4W5VCDXBA8Q2G8KXRHEN","2026-01-28T14:12:03.899318785Z","6972c4cbd91516716e62ca4a","2026-01-28T14:12:03.899318785Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:12:03.903923683Z","noCG_cooperate","2026-01-28T14:12:03.903923683Z","{""PROLIFIC_PID"":""6972c4cbd91516716e62ca4a"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a18ff64da6ea95199ff31""}","2026-01-28T14:12:04.171406845Z","{""plan"":""I might aim to park in the orange parking spots as they guarantee a more equal split of money. However if we do not cooperate enough times, I might switch to choosing purple, as it guarantees a highes amount of MU for me personally. ""}","2026-01-28T14:14:33.833457611Z",NA,NA
"01KG2FJTYBARKZ1W1RNEK501C0","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:22:06.282764802Z",289,"2026-01-28T14:25:53.894755426Z","","","game ended","2026-01-28T14:26:03.789335731Z",1,"2026-01-28T14:26:46.394622669Z","{""adviceFollowed"":"""",""partnerAdvice"":""I don't know, the selections were erratic to start with then they seemed to settle on D which was good but then switiched to B towards the end."",""feedback"":""""}","2026-01-28T14:26:46.396709091Z","01KG2EX7W7ZKJDCS60MH32XQME","2026-01-28T14:22:02.405939838Z",3,"2026-01-28T14:22:06.280736623Z","true","2026-01-28T14:23:08.764148057Z","01KG2FJTGH3KPEAF1CV8H5Y4GQ","2026-01-28T14:19:40.875606349Z","651ac88823e71c05dbc1ff63","2026-01-28T14:19:40.875606349Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:19:40.885892588Z","noCG_cooperate","2026-01-28T14:19:40.885892588Z","{""PROLIFIC_PID"":""651ac88823e71c05dbc1ff63"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a1acda036788bab48bb67""}","2026-01-28T14:19:41.119372113Z","{""plan"":""choose A and C but alternate as to who has which of the two to ensure a fair distribution at the highest rate.""}","2026-01-28T14:23:08.766229973Z",NA,NA
"01KG2H1TKHVAXB5SPH5N543PD0","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T14:46:24.178101814Z",207,"2026-01-28T14:54:04.412386731Z","","","game ended","2026-01-28T14:54:25.763333068Z",1,"2026-01-28T14:54:57.139437296Z","{""adviceFollowed"":"""",""partnerAdvice"":""Pick the option that gets you the most bonus for yourself"",""feedback"":""""}","2026-01-28T14:54:57.133349509Z","01KG2GQ9XCWARKTEZGNJXGKQ0M","2026-01-28T14:46:49.201390798Z",3,"2026-01-28T14:46:24.181592497Z","true","2026-01-28T14:47:29.00290058Z","01KG2H1T54PTBF8XSVHY3GW2R5","2026-01-28T14:45:20.625577424Z","65fb70d4e69155a62d58ac90","2026-01-28T14:45:20.625577424Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:45:20.633812875Z","noCG_selfish","2026-01-28T14:45:20.633812875Z","{""PROLIFIC_PID"":""65fb70d4e69155a62d58ac90"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a20cfc16970154ed0d8b7""}","2026-01-28T14:45:20.912477457Z","{""plan"":""I am going to play it safe and go with B as I feel like it will result in the lowest chance of a crash as if they wanted to pick yellow they would pick A, I do not want to fight over C either.""}","2026-01-28T14:47:28.998640386Z",NA,NA
"01KG2HERWC14BXK3H01C8FJ2A1","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T14:53:42.547475236Z",131,"2026-01-28T14:58:21.855255097Z","","","game ended","2026-01-28T14:58:32.416991648Z",1,"2026-01-28T14:58:50.53684832Z","{""adviceFollowed"":"""",""partnerAdvice"":""maximaze payoff"",""feedback"":""study froze for a mintue""}","2026-01-28T14:58:50.530453282Z","01KG2GQADJDDEC1P4659B9WVFR","2026-01-28T14:52:24.858401692Z",3,"2026-01-28T14:53:42.541718076Z","true","2026-01-28T14:54:10.861474068Z","01KG2HERMZ51Q3HVDTEFCKWVA7","2026-01-28T14:52:24.844460178Z","59347d4f53490b0001563e47","2026-01-28T14:52:24.844460178Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:52:24.858401692Z","noCG_selfish","2026-01-28T14:52:24.858401692Z","{""PROLIFIC_PID"":""59347d4f53490b0001563e47"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a1fdf78c614ceebf3d592""}","2026-01-28T14:52:25.06612325Z","{""plan"":""i think i will probably stick to A and B so hopefully my partner does the same and we dont clash""}","2026-01-28T14:54:10.770828173Z",NA,NA
"01KG2F87HQM18V8DNTXR6FR96J","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:16:19.882913507Z",169,"2026-01-28T14:20:27.695399008Z","","","game ended","2026-01-28T14:20:40.973449638Z",1,"2026-01-28T14:21:21.470352937Z","{""adviceFollowed"":"""",""partnerAdvice"":""take as much as possible for yourself :)"",""feedback"":""no""}","2026-01-28T14:21:21.468355361Z","01KG2EWRH89R7Q3JDEHPHT2YQS","2026-01-28T14:17:10.816533307Z",3,"2026-01-28T14:16:19.883942242Z","true","2026-01-28T14:17:27.093319984Z","01KG2F8702FR0128BB9Q6QR9JB","2026-01-28T14:13:53.335743433Z","5ef25afb8ebcdf0b2b95d9cd","2026-01-28T14:13:53.335743433Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:13:53.340313716Z","noCG_cooperate","2026-01-28T14:13:53.340313716Z","{""PROLIFIC_PID"":""5ef25afb8ebcdf0b2b95d9cd"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a1969a9f34d82800e14ab""}","2026-01-28T14:13:53.634166275Z","{""plan"":""I plan to keep betting on fields that, together with the bonus, will give us both 20. That means me on A, my partner on B, or vice versa.""}","2026-01-28T14:17:27.094558356Z",NA,NA
"01KG2HSY5PR799G4VMAZM13VD6","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T14:59:33.642679041Z",125,"2026-01-28T15:02:37.903858357Z","","","game ended","2026-01-28T15:02:50.7169889Z",1,"2026-01-28T15:03:26.442025132Z","{""adviceFollowed"":""Yes, we both tried our best to gain the most for ourselves."",""partnerAdvice"":"""",""feedback"":""""}","2026-01-28T15:03:26.428618155Z","01KG2HA11M23CN2TNAZYGN6MJC","2026-01-28T14:58:30.722983843Z",3,"2026-01-28T14:59:33.648994389Z","true","2026-01-28T15:00:05.982916021Z","01KG2HSXV2B3FMMSDJCDB2VC2X","2026-01-28T14:58:30.710134386Z","67296a7bde9bf9d7541d058a","2026-01-28T14:58:30.710134386Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-28T14:58:30.722983843Z","CG_selfish","2026-01-28T14:58:30.722983843Z","{""PROLIFIC_PID"":""67296a7bde9bf9d7541d058a"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a2405b8b491a8d027448d""}","2026-01-28T14:58:30.905871623Z","{""plan"":""I will choose to park at C no matter my opponent chooses.""}","2026-01-28T15:00:05.970026625Z",NA,NA
"01KG2J0B7CPJ1A6KBPW1K4HE08","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T15:04:30.36612031Z",293,"2026-01-28T15:09:36.298348218Z","","","game ended","2026-01-28T15:09:47.826216613Z",1,"2026-01-28T15:11:14.444543038Z","{""adviceFollowed"":""yes, they adopted the strategy of alternating between c and d in order to maximise both our payouts. "",""partnerAdvice"":"""",""feedback"":""The study hung on a blank page a couple of times and I had to refresh in order to continue""}","2026-01-28T15:11:14.434723856Z","01KG2HACERQ5WQB3F9G5CB2P9Q","2026-01-28T15:03:24.404023492Z",3,"2026-01-28T15:04:30.374206935Z","true","2026-01-28T15:05:11.498470255Z","01KG2J0AHKWKZJ6QPZY7T0EVS8","2026-01-28T15:02:00.684122937Z","6357a92c14a05d21ebdd897f","2026-01-28T15:02:00.684122937Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-28T15:02:00.698728144Z","CG_selfish","2026-01-28T15:02:00.698728144Z","{""PROLIFIC_PID"":""6357a92c14a05d21ebdd897f"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a24aa6071d5c27110e022""}","2026-01-28T15:02:01.068096175Z","{""plan"":""If I can communicate with my partner I will suggest alternating c and d to average 23 each""}","2026-01-28T15:05:11.490379783Z",NA,NA
"01KG2H3J97RDTF5DAA0Z3N9A2A","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T14:48:22.965067762Z",239,"2026-01-28T14:58:21.855255097Z","","","game ended","2026-01-28T14:58:32.416991648Z",1,"2026-01-28T14:58:54.954002289Z","{""adviceFollowed"":"""",""partnerAdvice"":""To keep moving parking spots"",""feedback"":""""}","2026-01-28T14:58:54.929102702Z","01KG2GQADJDDEC1P4659B9WVFR","2026-01-28T14:47:31.147669757Z",3,"2026-01-28T14:48:22.960604902Z","true","2026-01-28T14:49:40.434070841Z","01KG2H3H8BA6ABD8DZMD4X7ZAF","2026-01-28T14:46:17.639129607Z","5d7288f0a767b000192a3651","2026-01-28T14:46:17.639129607Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:46:17.648279494Z","noCG_selfish","2026-01-28T14:46:17.648279494Z","{""PROLIFIC_PID"":""5d7288f0a767b000192a3651"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a20d6b4a263f966809f8a""}","2026-01-28T14:46:18.116064398Z","{""plan"":""I will follow the advice given and park in the highest value space, Purple 19MU""}","2026-01-28T14:49:40.416318251Z",NA,NA
"01KG2F26C807D30DBJX7VX0XFA","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:11:58.639426279Z",141,"2026-01-28T14:16:03.751540953Z","","","game ended","2026-01-28T14:16:16.827112861Z",1,"2026-01-28T14:16:42.9323599Z","{""adviceFollowed"":"""",""partnerAdvice"":""choose randomly"",""feedback"":""had to refresh halway through parking task""}","2026-01-28T14:16:42.933594204Z","01KG2EWMFZB1DHVPFWKB1M9G68","2026-01-28T14:10:35.533601164Z",3,"2026-01-28T14:11:58.639625268Z","true","2026-01-28T14:12:22.797436299Z","01KG2F25ZHCPYGEV0DAEWG36NA","2026-01-28T14:10:35.528139658Z","612842ca25ad8ffd1b8e44ec","2026-01-28T14:10:35.528139658Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:10:35.533601164Z","noCG_cooperate","2026-01-28T14:10:35.533601164Z","{""PROLIFIC_PID"":""612842ca25ad8ffd1b8e44ec"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a188bc1168cfdc564345b""}","2026-01-28T14:10:35.763093514Z","{""plan"":""Atempt to swap from C to D if they cooperate""}","2026-01-28T14:12:22.794752183Z",NA,NA
"01KG2F5Z9ADVQGBHW5RC8P69H9","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:14:21.593627342Z",260,"2026-01-28T14:16:24.515560734Z","","","game ended","2026-01-28T14:16:33.72196332Z",1,"2026-01-28T14:16:55.046429318Z","{""adviceFollowed"":"""",""partnerAdvice"":""Similar advice to me - to try to be fair."",""feedback"":""""}","2026-01-28T14:16:55.043929318Z","01KG2EWQ9TM473B15S6K7315FV","2026-01-28T14:14:05.060189062Z",3,"2026-01-28T14:14:21.726486145Z","true","2026-01-28T14:14:58.666867732Z","01KG2F5YRWR7PNA0V0GGZF34GY","2026-01-28T14:12:39.338489028Z","6722ea20fb84b196f0a649b6","2026-01-28T14:12:39.338489028Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:12:39.342526217Z","noCG_cooperate","2026-01-28T14:12:39.342526217Z","{""PROLIFIC_PID"":""6722ea20fb84b196f0a649b6"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a1904a5f4898d074dbed0""}","2026-01-28T14:12:39.566324523Z","{""plan"":""I will try to stay in the same colour zone as my partner. If we manage to fall into a rhythm, I will stick to it.""}","2026-01-28T14:14:58.666031192Z",NA,NA
"01KG2F6B1ZDNRD8TE32S33RTN6","{""advice"":""Try to find an outcome that's fair for both of you.""}","2026-01-28T14:14:23.910844271Z",130,"2026-01-28T14:19:46.154501448Z","","","game ended","2026-01-28T14:19:56.584368617Z",1,"2026-01-28T14:20:42.848136612Z","{""adviceFollowed"":"""",""partnerAdvice"":""I think he received the same advice to make sure that he doesn't park in the same spot. "",""feedback"":""in the beginning I forgot to report how many MUs I received for the first few that was an accident. ""}","2026-01-28T14:20:42.834942171Z","01KG2EWQW86NTXWV4S8KSC0Z5F","2026-01-28T14:15:07.236846844Z",3,"2026-01-28T14:14:23.911753522Z","true","2026-01-28T14:15:41.794964178Z","01KG2F6AX1ZQH0WERV4W3YY5V1","2026-01-28T14:12:51.391267652Z","66463e4efb99fba5a67a010a","2026-01-28T14:12:51.391267652Z","{""advice"":""Try to find an outcome that's fair for both of you."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:12:51.395128736Z","noCG_cooperate","2026-01-28T14:12:51.395128736Z","{""PROLIFIC_PID"":""66463e4efb99fba5a67a010a"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a193a22cdad9433ed642e""}","2026-01-28T14:12:51.512971373Z","{""plan"":""I need to coordinate with my partner to park in different spots of the same color to gain the bonus. I cannot park in the same spot as my partner so that's the main thing is to ensure that doesn't happen. But, we still want the highest bonus. ""}","2026-01-28T14:15:41.787055988Z",NA,NA
"01KG2H1N55KEY96GZMD4ENWMP3","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T14:46:33.211077149Z",255,"2026-01-28T14:50:17.942815699Z","","","game ended","2026-01-28T14:50:26.32827701Z",1,"2026-01-28T14:50:48.284462127Z","{""adviceFollowed"":"""",""partnerAdvice"":""To stay in the same spot."",""feedback"":""""}","2026-01-28T14:50:48.278987593Z","01KG2GQ978B17WQFN80SP8Z0ZF","2026-01-28T14:45:32.470760135Z",3,"2026-01-28T14:46:33.215112641Z","true","2026-01-28T14:46:49.191547666Z","01KG2H1MG8SQFYNKRFQ7KNN9C3","2026-01-28T14:45:15.04524661Z","673b5ef49b67541b7cf9a2fc","2026-01-28T14:45:15.04524661Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""noCG"",""chatEnabled"":false,""numRounds"":13,""playerCount"":2}","2026-01-28T14:45:15.055748018Z","noCG_selfish","2026-01-28T14:45:15.055748018Z","{""PROLIFIC_PID"":""673b5ef49b67541b7cf9a2fc"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a204d70703d2f1f45dad6""}","2026-01-28T14:45:15.407156517Z","{""plan"":""To maximize my gains""}","2026-01-28T14:46:49.18816655Z",NA,NA
"01KG2J2FY264VTSV6FTR7CYVZ0","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T15:05:21.688356856Z",114,"2026-01-28T15:09:18.203168013Z","","","game ended","2026-01-28T15:09:39.22652127Z",1,"2026-01-28T15:10:31.696683082Z","{""adviceFollowed"":""i guess so. since i´ve always choosen C"",""partnerAdvice"":"""",""feedback"":""i had to refresh the page ones. because it wasnt loading. beside that everything was fine.""}","2026-01-28T15:10:31.686827683Z","01KG2HAD3J8A22EQWYV6TZYRCV","2026-01-28T15:05:11.519666685Z",3,"2026-01-28T15:05:21.696798263Z","true","2026-01-28T15:06:43.487611135Z","01KG2J2FF4NBBCW883HRAYZHV2","2026-01-28T15:03:11.042458398Z","6518e333bba544ebf169f41b","2026-01-28T15:03:11.042458398Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-28T15:03:11.056502672Z","CG_selfish","2026-01-28T15:03:11.056502672Z","{""PROLIFIC_PID"":""6518e333bba544ebf169f41b"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a250c3202374b612e8818""}","2026-01-28T15:03:11.303367668Z","{""plan"":""the advise was the get the best position. which is C. since the advise already played the game it could me im playing against an AI so something similar, and will always act the same. therefore c could be the best answer and ill give it a try.""}","2026-01-28T15:06:43.495978416Z",NA,NA
"01KG2J8XR1ZRRT8X2Y9W7WY726","{""advice"":""Try to get the best outcome for yourself.""}","2026-01-28T15:08:19.996740719Z",167,"2026-01-28T15:14:55.845810977Z","","","game ended","2026-01-28T15:15:27.639114518Z",1,"2026-01-28T15:17:00.558056909Z","{""adviceFollowed"":""yes, defintely followed the advice well"",""partnerAdvice"":"""",""feedback"":""interesting study""}","2026-01-28T15:17:00.548100031Z","01KG2HAECPM7PNWB7DP32J3CT1","2026-01-28T15:06:57.337601741Z",3,"2026-01-28T15:08:19.985744233Z","true","2026-01-28T15:08:53.695574924Z","01KG2J8WMX7K4J24X15F08NHN6","2026-01-28T15:06:41.793723593Z","65fab55532461b0eaf2236b6","2026-01-28T15:06:41.793723593Z","{""advice"":""Try to get the best outcome for yourself."",""adviceType"":""CG"",""numRounds"":13,""playerCount"":2}","2026-01-28T15:06:41.810000745Z","CG_selfish","2026-01-28T15:06:41.810000745Z","{""PROLIFIC_PID"":""65fab55532461b0eaf2236b6"",""STUDY_ID"":""6976b36e15b09b93b6b74098"",""SESSION_ID"":""697a248e5f01c7e65e941821""}","2026-01-28T15:06:42.397948764Z","{""plan"":""try your best""}","2026-01-28T15:08:53.686207617Z",NA,NA
